PL,,Bin,,,,,,,
6.47768,,,,,,,,,
-1.544725,,,,,,,,,
4.126064,,,,,,,,,
5.185531,,,,,,,,,
-21.523441,,,,,,,,,
-10.399777,,,,,,,,,
2.330214,,,,,,,,,
-2.486552,,,,,,,,,
0.977051,,,,,,,,,
8.49464,,,,,,,,,
-3.438603,,,,,,,,,
2.84487,,,,,,,,,
3.979765,,,,,,,,,
-2.510327,,,,,,,,,
-1.218375,,,,,,,,,
9.12738,,,,,,,,,
-16.415911,,,,,,,,,
-16.609489,,,,,,,,,
2.129609,,,,,,,,,
-1.998728,,,,,,,,,
-5.248896,,,,,,,,,
1.217509,,,,,,,,,
9.921709,,,,,,,,,
-6.529348,,,,,,,,,
8.850678,,,,,,,,,
-20.539282,,,,,,,,,
1.946958,,,,,,,,,
9.246776,,,,,,,,,
0.609494,,,,,,,,,
-2.236722,,,,,,,,,
-8.263177,,,,,,,,,
-10.896322,,,,,,,,,
-0.076576,,,,,,,,,
5.924832,,,,,,,,,
1.649137,,,,,,,,,
3.176021,,,,,,,,,
6.971725,,,,,,,,,
-13.298157,,,,,,,,,
-27.426028,,,,,,,,,
-14.374478,,,,,,,,,
5.930869,,,,,,,,,
0.892187,,,,,,,,,
-18.440364,,,,,,,,,
-5.802769,,,,,,,,,
-12.316293,,,,,,,,,
3.083135,,,,,,,,,
-20.715323,,,,,,,,,
-17.457995,,,,,,,,,
-6.268613,,,,,,,,,
6.769992,,,,,,,,,
6.731177,,,,,,,,,
-11.793909,,,,,,,,,
7.870203,,,,,,,,,
8.608935,,,,,,,,,
10.31624,,,,,,,,,
8.439507,,,,,,,,,
9.173612,,,,,,,,,
4.532526,,,,,,,,,
-2.434842,,,,,,,,,
5.956056,,,,,,,,,
-4.932889,,,,,,,,,
5.879314,,,,,,,,,
8.334283,,,,,,,,,
4.128496,,,,,,,,,
8.740083,,,,,,,,,
7.583428,,,,,,,,,
6.371938,,,,,,,,,
3.232203,,,,,,,,,
9.651693,,,,,,,,,
0.175677,,,,,,,,,
0.051662,,,,,,,,,
0.749174,,,,,,,,,
1.366701,,,,,,,,,
2.711835,,,,,,,,,
2.334332,,,,,,,,,
-26.412803,,,,,,,,,
-4.383675,,,,,,,,,
5.314458,,,,,,,,,
9.728909,,,,,,,,,
-14.343002,,,,,,,,,
13.861561,,,,,,,,,
2.615399,,,,,,,,,
-11.99602,,,,,,,,,
-29.175475,,,,,,,,,
9.834984,,,,,,,,,
6.099998,,,,,,,,,
5.690783,,,,,,,,,
8.833866,,,,,,,,,
-3.720538,,,,,,,,,
0.539017,,,,,,,,,
3.292342,,,,,,,,,
1.736298,,,,,,,,,
8.355525,,,,,,,,,
4.625905,,,,,,,,,
1.376066,,,,,,,,,
10.96699,,,,,,,,,
2.574665,,,,,,,,,
5.438608,,,,,,,,,
-1.84543,,,,,,,,,
8.091508,,,,,,,,,
3.589377,,,,,,,,,
-1.328042,,,,,,,,,
-14.325985,,,,,,,,,
1.967893,,,,,,,,,
-5.19696,,,,,,,,,
-9.381842,,,,,,,,,
-13.193028,,,,,,,,,
-6.763767,,,,,,,,,
2.20056,,,,,,,,,
-6.116615,,,,,,,,,
-17.128902,,,,,,,,,
-0.094082,,,,,,,,,
8.716941,,,,,,,,,
0.748209,,,,,,,,,
5.962976,,,,,,,,,
-7.118446,,,,,,,,,
-18.527216,,,,,,,,,
6.849011,,,,,,,,,
9.730306,,,,,,,,,
-9.410079,,,,,,,,,
