PL,,Bin,,,,,,,
-6.982376,,,,,,,,,
-6.654256,,,,,,,,,
-4.112646,,,,,,,,,
2.561706,,,,,,,,,
-12.813209,,,,,,,,,
4.04711,,,,,,,,,
-4.084327,,,,,,,,,
-1.472859,,,,,,,,,
5.080482,,,,,,,,,
3.360115,,,,,,,,,
4.416588,,,,,,,,,
1.480816,,,,,,,,,
4.692221,,,,,,,,,
7.450165,,,,,,,,,
-10.584973,,,,,,,,,
-4.467888,,,,,,,,,
0.915248,,,,,,,,,
2.729713,,,,,,,,,
-1.112669,,,,,,,,,
-0.909974,,,,,,,,,
14.376403,,,,,,,,,
4.944977,,,,,,,,,
-1.095391,,,,,,,,,
-2.380041,,,,,,,,,
2.821603,,,,,,,,,
-0.733835,,,,,,,,,
-7.143133,,,,,,,,,
5.366167,,,,,,,,,
2.263387,,,,,,,,,
-2.186907,,,,,,,,,
2.203144,,,,,,,,,
9.955681,,,,,,,,,
