10.574,5.89877,2.38464,0.595241,0.0844996,11.233,6.89064,3.53027,1.47399,0.480178,11.9004,7.78331,4.48921,2.26451,0.98799,13.9638,10.1259,6.93695,4.45802,2.69413,15.8085,12.1114,8.97884,6.35623,4.39421
10.5722,5.9213,2.35978,0.596938,0.0946162,11.2051,6.90651,3.52678,1.45074,0.479138,11.9222,7.77757,4.49352,2.26931,0.991248,13.9608,10.1394,6.89248,4.43838,2.72057,15.8252,12.0922,8.96565,6.39465,4.40251
10.5695,5.88604,2.37698,0.606573,0.0914073,11.2135,6.90468,3.51498,1.46654,0.494755,11.9123,7.75837,4.51206,2.26457,1.00659,13.9068,10.1134,6.90978,4.45364,2.69988,15.7913,12.064,8.97358,6.43498,4.39794
10.5574,5.90341,2.36372,0.606948,0.0945276,11.2187,6.9091,3.52588,1.44841,0.476827,11.9142,7.7878,4.49292,2.28533,1.00779,13.9282,10.1102,6.90947,4.45112,2.72089,15.7875,12.1536,8.95814,6.39959,4.39461
10.574,5.89272,2.36438,0.604029,0.101115,11.2025,6.90321,3.53937,1.45517,0.49458,11.9314,7.76747,4.50063,2.27094,0.990547,13.9702,10.1029,6.89477,4.4756,2.70711,15.8135,12.1302,9.0006,6.37914,4.4188
10.5795,5.90634,2.37534,0.613487,0.0939789,11.2296,6.88521,3.53195,1.46484,0.482003,11.9373,7.78305,4.50194,2.27515,1.00509,13.9655,10.1042,6.90995,4.4644,2.70256,15.8096,12.116,8.98505,6.3715,4.36015
10.5629,5.92495,2.36869,0.599896,0.0884917,11.1946,6.87537,3.54128,1.4532,0.487541,11.9023,7.76592,4.49863,2.27012,0.987156,13.9515,10.1084,6.89299,4.47838,2.72411,15.8127,12.1377,8.98346,6.3778,4.42577
10.5578,5.90069,2.37667,0.614645,0.0930389,11.2319,6.87976,3.5498,1.48121,0.47816,11.9545,7.79244,4.47946,2.27073,1.00759,13.9338,10.1192,6.87159,4.44153,2.70788,15.8357,12.1216,8.98571,6.44068,4.40614
10.5585,5.89841,2.37053,0.59528,0.0854117,11.2237,6.87955,3.53399,1.46264,0.490209,11.9135,7.77244,4.48154,2.263,0.994439,13.928,10.1009,6.93275,4.45612,2.71375,15.7963,12.1136,8.96147,6.41099,4.40255
10.5884,5.91429,2.36618,0.602041,0.0921378,11.1962,6.8755,3.5338,1.45484,0.486611,11.9265,7.76456,4.503,2.2605,0.999,13.9284,10.0721,6.9157,4.47123,2.69563,15.819,12.1139,8.96008,6.43087,4.40253
10.5504,5.89867,2.35389,0.600205,0.0932721,11.2317,6.88053,3.50816,1.45001,0.489802,11.9155,7.76014,4.51291,2.27917,1.02104,13.9005,10.1169,6.91717,4.48528,2.69391,15.7648,12.1658,8.96516,6.41793,4.40802
10.5883,5.90239,2.3725,0.6044,0.0917154,11.2212,6.9028,3.52943,1.45553,0.480628,11.923,7.79324,4.50785,2.2635,1.0079,13.9575,10.1062,6.88595,4.44779,2.7166,15.8245,12.0959,8.96848,6.36642,4.40058
10.5972,5.90195,2.37818,0.60227,0.0920288,11.2098,6.86623,3.53727,1.47661,0.496312,11.9166,7.76765,4.49786,2.28677,0.990201,13.92,10.0749,6.88714,4.45178,2.71641,15.8415,12.0763,8.98834,6.39458,4.42868
10.5601,5.92296,2.37564,0.60777,0.0937521,11.213,6.89913,3.52808,1.45586,0.473545,11.8957,7.76114,4.48555,2.27887,0.988474,13.9795,10.1152,6.8959,4.47767,2.70047,15.781,12.1249,8.99945,6.39991,4.41951
10.544,5.92101,2.36433,0.591249,0.0917869,11.2338,6.89174,3.55464,1.46348,0.488248,11.9006,7.76904,4.49901,2.27542,0.995782,13.9175,10.0966,6.92561,4.47047,2.69778,15.8375,12.0792,8.95016,6.36566,4.40174
10.5618,5.89195,2.36194,0.597164,0.0909441,11.1986,6.91393,3.54383,1.46385,0.489872,11.9255,7.77927,4.51198,2.2746,0.995072,13.9649,10.0989,6.93353,4.44834,2.71594,15.7912,12.0872,8.9555,6.37774,4.43563
